File: airs-bp
Type: cpu
Time: Aug 9, 2023 at 3:44pm (UTC)
Duration: 10.04s, Total samples = 1.24s (12.36%)
Showing nodes accounting for 1.24s, 100% of 1.24s total
      flat  flat%   sum%        cum   cum%
     0.24s 19.35% 19.35%      0.24s 19.35%  runtime/internal/syscall.Syscall6
         0     0%   100%      0.02s  1.61%  github.com/voedger/voedger/pkg/state.(*viewRecordsStorage).NewKeyBuilder
         0     0%   100%      0.02s  1.61%  github.com/voedger/voedger/pkg/state.(*viewRecordsStorage).ProvideValueBuilder
         0     0%   100%      0.01s  0.81%  github.com/voedger/voedger/pkg/sys/authnz/workspace.invokeCreateWorkspaceProjector.func1
         0     0%   100%      0.02s  1.61%  github.com/voedger/voedger/pkg/sys/builtin.provideRefIntegrityValidator.func2
         0     0%   100%      0.01s  0.81%  github.com/voedger/voedger/pkg/sys/journal.glob..func1
         0     0%   100%      0.01s  0.81%  github.com/voedger/voedger/pkg/vvm.provideIBus.func1
         0     0%   100%      0.07s  5.65%  internal/poll.(*FD).Read
         0     0%   100%      0.05s  4.03%  internal/poll.(*FD).Write
         0     0%   100%      0.03s  2.42%  internal/poll.(*FD).Writev
         0     0%   100%      0.12s  9.68%  internal/poll.ignoringEINTRIO (inline)
         0     0%   100%      0.03s  2.42%  internal/poll.writev
         0     0%   100%      0.05s  4.03%  io.ReadAtLeast
         0     0%   100%      0.05s  4.03%  io.ReadFull (inline)
         0     0%   100%      0.03s  2.42%  net.(*Buffers).WriteTo
         0     0%   100%      0.07s  5.65%  net.(*conn).Read
         0     0%   100%      0.05s  4.03%  net.(*conn).Write
         0     0%   100%      0.03s  2.42%  net.(*conn).writeBuffers
         0     0%   100%      0.07s  5.65%  net.(*netFD).Read
         0     0%   100%      0.05s  4.03%  net.(*netFD).Write
         0     0%   100%      0.03s  2.42%  net.(*netFD).writeBuffers
         0     0%   100%      0.02s  1.61%  net/http.(*chunkWriter).Write
         0     0%   100%      0.05s  4.03%  net/http.(*chunkWriter).flush
         0     0%   100%      0.02s  1.61%  net/http.(*chunkWriter).writeHeader
         0     0%   100%      0.03s  2.42%  net/http.(*conn).readRequest
         0     0%   100%      0.16s 12.90%  net/http.(*conn).serve
         0     0%   100%      0.01s  0.81%  net/http.(*conn).setState
         0     0%   100%      0.02s  1.61%  net/http.(*connReader).Read
         0     0%   100%      0.07s  5.65%  net/http.(*response).Flush
         0     0%   100%      0.07s  5.65%  net/http.(*response).FlushError
         0     0%   100%      0.01s  0.81%  net/http.(*response).Write
         0     0%   100%      0.01s  0.81%  net/http.(*response).write
         0     0%   100%      0.10s  8.06%  net/http.HandlerFunc.ServeHTTP
         0     0%   100%      0.01s  0.81%  net/http.Header.Get (inline)
         0     0%   100%      0.01s  0.81%  net/http.Header.WriteSubset (inline)
         0     0%   100%      0.01s  0.81%  net/http.Header.sortedKeyValues
         0     0%   100%      0.01s  0.81%  net/http.Header.writeSubset
         0     0%   100%      0.05s  4.03%  net/http.checkConnErrorWriter.Write
         0     0%   100%      0.02s  1.61%  net/http.readRequest
         0     0%   100%      0.10s  8.06%  net/http.serverHandler.ServeHTTP
         0     0%   100%      0.01s  0.81%  net/textproto.(*Reader).ReadMIMEHeader
         0     0%   100%      0.01s  0.81%  net/textproto.CanonicalMIMEHeaderKey
         0     0%   100%      0.01s  0.81%  net/textproto.MIMEHeader.Get
         0     0%   100%      0.01s  0.81%  net/textproto.canonicalMIMEHeaderKey
         0     0%   100%      0.01s  0.81%  os.Open (inline)
         0     0%   100%      0.01s  0.81%  os.OpenFile
         0     0%   100%      0.01s  0.81%  os.ReadFile
         0     0%   100%      0.01s  0.81%  os.openFileNolog
         0     0%   100%      0.01s  0.81%  reflect.Value.Convert
         0     0%   100%      0.01s  0.81%  reflect.cvtBytesString
         0     0%   100%      0.01s  0.81%  runtime.(*atomicMSpanPointer).Load (inline)
         0     0%   100%      0.01s  0.81%  runtime.(*bmap).keys (inline)
         0     0%   100%      0.01s  0.81%  runtime.(*mcache).nextFree
         0     0%   100%      0.01s  0.81%  runtime.(*mheap).nextSpanForSweep
         0     0%   100%      0.01s  0.81%  runtime.(*spanSet).pop
         0     0%   100%      0.01s  0.81%  runtime.acquirep
         0     0%   100%      0.05s  4.03%  runtime.assertE2I
         0     0%   100%      0.03s  2.42%  runtime.assertE2I2
         0     0%   100%      0.01s  0.81%  runtime.bgsweep
         0     0%   100%      0.01s  0.81%  runtime.chansend
         0     0%   100%      0.01s  0.81%  runtime.chansend1
         0     0%   100%      0.01s  0.81%  runtime.checkTimers
         0     0%   100%      0.01s  0.81%  runtime.entersyscall
         0     0%   100%      0.01s  0.81%  runtime.entersyscall_sysmon
         0     0%   100%      0.01s  0.81%  runtime.execute
         0     0%   100%      0.30s 24.19%  runtime.findRunnable
         0     0%   100%      0.08s  6.45%  runtime.futexsleep
         0     0%   100%      0.05s  4.03%  runtime.futexwakeup
         0     0%   100%      0.05s  4.03%  runtime.gcBgMarkWorker
         0     0%   100%      0.05s  4.03%  runtime.gcBgMarkWorker.func2
         0     0%   100%      0.05s  4.03%  runtime.gcDrain
         0     0%   100%      0.01s  0.81%  runtime.goexit0
         0     0%   100%      0.02s  1.61%  runtime.goready
         0     0%   100%      0.02s  1.61%  runtime.goready.func1
         0     0%   100%      0.01s  0.81%  runtime.greyobject
         0     0%   100%      0.01s  0.81%  runtime.growWork_fast64
         0     0%   100%      0.01s  0.81%  runtime.hashGrow
         0     0%   100%      0.09s  7.26%  runtime.mPark (inline)
         0     0%   100%      0.01s  0.81%  runtime.makeBucketArray
         0     0%   100%      0.03s  2.42%  runtime.makeslice
         0     0%   100%      0.01s  0.81%  runtime.mapassign
         0     0%   100%      0.01s  0.81%  runtime.mapassign_fast64
         0     0%   100%      0.01s  0.81%  runtime.mapiterinit
         0     0%   100%      0.34s 27.42%  runtime.mcall
         0     0%   100%      0.04s  3.23%  runtime.modtimer
         0     0%   100%      0.04s  3.23%  runtime.netpollBreak
         0     0%   100%      0.01s  0.81%  runtime.newarray
         0     0%   100%      0.05s  4.03%  runtime.notewakeup
         0     0%   100%      0.33s 26.61%  runtime.park_m
         0     0%   100%      0.01s  0.81%  runtime.pidleget
         0     0%   100%      0.01s  0.81%  runtime.pidlegetSpinning
         0     0%   100%      0.02s  1.61%  runtime.ready
         0     0%   100%      0.01s  0.81%  runtime.reentersyscall
         0     0%   100%      0.03s  2.42%  runtime.resetspinning
         0     0%   100%      0.04s  3.23%  runtime.resettimer (inline)
         0     0%   100%      0.34s 27.42%  runtime.schedule
         0     0%   100%      0.02s  1.61%  runtime.selectgo
         0     0%   100%      0.02s  1.61%  runtime.send
         0     0%   100%      0.04s  3.23%  runtime.startm
         0     0%   100%      0.01s  0.81%  runtime.sweepone
         0     0%   100%      0.08s  6.45%  runtime.systemstack
         0     0%   100%      0.01s  0.81%  runtime.unlock (inline)
         0     0%   100%      0.01s  0.81%  runtime.unlockWithRank (inline)
         0     0%   100%      0.03s  2.42%  runtime.wakeNetPoller
         0     0%   100%      0.05s  4.03%  runtime.wakep
         0     0%   100%      0.04s  3.23%  runtime.write
         0     0%   100%      0.09s  7.26%  runtime/internal/syscall.EpollWait
         0     0%   100%      0.01s  0.81%  strconv.ParseFloat
         0     0%   100%      0.01s  0.81%  strconv.atof64
         0     0%   100%      0.01s  0.81%  strconv.parseFloatPrefix
         0     0%   100%      0.04s  3.23%  sync.(*Pool).Get
         0     0%   100%      0.01s  0.81%  sync.(*WaitGroup).Add
         0     0%   100%      0.01s  0.81%  sync.(*WaitGroup).Done
         0     0%   100%      0.01s  0.81%  sync.runtime_Semrelease
         0     0%   100%      0.01s  0.81%  syscall.Open (inline)
         0     0%   100%      0.15s 12.10%  syscall.RawSyscall6
         0     0%   100%      0.07s  5.65%  syscall.Read (inline)
         0     0%   100%      0.15s 12.10%  syscall.Syscall
         0     0%   100%      0.01s  0.81%  syscall.Syscall6
         0     0%   100%      0.05s  4.03%  syscall.Write (inline)
         0     0%   100%      0.01s  0.81%  syscall.openat
         0     0%   100%      0.07s  5.65%  syscall.read
         0     0%   100%      0.05s  4.03%  syscall.write
         0     0%   100%      0.04s  3.23%  time.(*Timer).Reset
         0     0%   100%      0.04s  3.23%  time.resetTimer
         0     0%   100%      0.01s  0.81%  vendor/golang.org/x/net/http/httpguts.ValidHeaderFieldValue (inline)
